x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
12.0,0.0841714612603,-8.87199803617e-21,-0.00019917654822,0.000167108397345,2.51434163999e-16,2.21290935451
12.0,0.0869876181882,8.8999559503e-21,-0.000133011002305,4.44829921987e-05,2.33591701555e-16,1.47396145544
12.0,0.0893993644732,-8.92249369636e-21,-8.2274616557e-05,-2.03522593883e-05,2.06220873711e-16,1.01448817497
12.0,0.0914646994909,-8.94084630224e-21,-4.37667768328e-05,-5.00489275296e-05,1.81326863635e-16,0.987511315253
12.0,0.0932333317316,0.0,-1.48693564632e-05,-5.88650851852e-05,1.60254456418e-16,1.03202804048
12.0,0.0947478534958,-8.9683685779e-21,6.23270034816e-06,-5.56799171911e-05,1.4244244649e-16,1.01239182892
12.0,0.0960447534561,0.0,2.08644504728e-05,-4.6101208327e-05,1.25530976351e-16,0.945073350097
12.0,0.0971552875708,8.9873644665e-21,2.99680617604e-05,-3.35781445977e-05,1.09176625004e-16,0.853104821732
12.0,0.0981062271449,-8.99461034699e-21,3.41001764615e-05,-2.00476087912e-05,9.25202200554e-17,0.7585861658
12.0,0.0989205008017,-9.00070388206e-21,3.34542004642e-05,-3.46850864604e-06,7.25481251399e-17,0.671898724872
12.0,0.0996177450811,9.00584228013e-21,2.53571209386e-05,3.09403793317e-05,3.70711326712e-17,0.112679315951
7.58232430968,0.099939082702,0.0,-0.00112076815647,-5.16981151206e-10,8.39570737578e-17,1.07577009062
