x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
3.44822280149,0.099939082702,0.0,-0.000821412346979,-1.86700422382e-05,3.71092545499e-16,0.409578462277
3.4537018998,0.099939082702,0.0,-0.000988549147144,-1.66152819981e-05,3.40736193224e-16,0.449314926699
3.45923167616,0.099939082702,0.0,-0.00115939081871,-1.57070446258e-05,3.14897940044e-16,0.486588136566
3.4648125993,0.099939082702,0.0,-0.00133020887833,-1.44666840069e-05,2.90115912138e-16,0.52119771994
3.4704451423,0.099939082702,0.0,-0.00150468770743,-1.38675450025e-05,2.87373592886e-16,0.554325467776
3.47612978259,0.099939082702,0.0,-0.00168556696849,-1.3822767149e-05,2.49675122437e-16,0.586697352671
3.48186700205,0.099939082702,0.0,-0.00186453233938,-1.35709306286e-05,2.21235926885e-16,0.617056801983
3.48765728701,0.099939082702,0.0,-0.00204419226415,-1.33581496128e-05,1.89387921944e-16,0.646101000501
3.49350112828,0.099939082702,0.0,-0.00222536011003,-1.29669629381e-05,1.45467358276e-16,0.674122822797
3.49939902123,0.099939082702,0.0,-0.00240201282825,-1.24253266039e-05,1.252199934e-16,0.700367891059
3.50535146579,0.099939082702,0.0,-0.00257609174063,-1.20204808233e-05,8.62006968494e-17,0.725302284969
3.51135896653,0.099939082702,0.0,-0.002750435447,-1.14860020537e-05,1.15990727426e-16,0.749443334827
3.51742203269,0.099939082702,0.0,-0.00291777579605,-1.08344410464e-05,8.2846347009e-17,0.771905153792
3.52354117821,0.099939082702,0.0,-0.00308124151289,-1.03617067898e-05,9.38932239164e-17,0.793233087202
3.52971692178,0.099939082702,0.0,-0.00324444190118,-9.78332720683e-06,6.56056539676e-17,0.813968825991
3.5359497869,0.099939082702,0.0,-0.0033992078736,-9.06935855511e-06,7.53714737851e-17,0.833156570863
3.54224030191,0.099939082702,0.0,-0.00354903217935,-8.58813514629e-06,8.22438300266e-17,0.851319849939
3.54858900003,0.099939082702,0.0,-0.00369903265815,-7.98802988827e-06,8.1886422223e-17,0.869123987553
