x_m,p_over_rho_m2_s2
5.949832775919733,4.380464287045769
5.979933110367893,4.379883233881928
6.010033444816054,4.379302180718086
6.040133779264214,4.378721127554244
6.070234113712375,4.378140074390402
6.100334448160535,4.377559021226561
6.130434782608695,4.376977968062719
6.160535117056856,4.376396914898877
6.190635451505017,4.375815861735036
6.2207357859531776,4.375234808571194
6.250836120401338,4.374653755407352
6.280936454849499,4.37407270224351
6.311036789297659,4.373491649079669
6.34113712374582,4.372910595915827
6.3712374581939795,4.372329542751985
6.40133779264214,4.3717484895881435
6.431438127090301,4.371167436424302
6.461538461538462,4.37058638326046
6.491638795986622,4.370005330096618
6.521739130434783,4.369424276932777
6.551839464882944,4.368843223768935
6.581939799331104,4.368262170605093
6.6120401337792645,4.3676811174412515
6.642140468227424,4.36710006427741
6.672240802675585,4.366519011113568
6.702341137123746,4.365937957949726
6.7324414715719065,4.365356904785885
6.762541806020067,4.364775851622043
6.792642140468228,4.364194798458201
6.822742474916388,4.3636137452943595
6.852842809364549,4.363032692130518
6.882943143812709,4.362451638966676
6.913043478260869,4.361870585802834
6.94314381270903,4.361289532638992
6.973244147157191,4.36070847947515
7.003344481605351,4.360127426311308
7.033444816053512,4.359546373147467
7.063545150501672,4.358965319983625
7.093645484949833,4.358384266819783
7.1237458193979935,4.3578032136559415
7.153846153846154,4.3572221604921
7.183946488294315,4.356641107328258
7.214046822742475,4.356060054164416
7.2441471571906355,4.355479001000575
7.274247491638796,4.354897947836733
7.304347826086957,4.354316894672891
7.334448160535117,4.3537358415090495
7.364548494983278,4.353154788345208
7.394648829431438,4.352573735181366
7.424749163879599,4.351992682017524
7.454849498327759,4.351411628853683
7.48494983277592,4.350830575689841
7.51505016722408,4.350249522525999
7.545150501672241,4.3496684693621575
7.575250836120402,4.349087416198316
7.605351170568562,4.348506363034474
7.635451505016722,4.347925309870632
7.665551839464883,4.347344256706791
7.695652173913044,4.346763203542949
7.725752508361204,4.346182150379107
7.7558528428093645,4.345601097215265
7.785953177257525,4.345020044051424
7.816053511705686,4.344438990887582
7.846153846153847,4.34385793772374
7.8762541806020065,4.343276884559899
7.906354515050167,4.342695831396057
7.936454849498328,4.342114778232215
7.966555183946489,4.341533725068373
7.996655518394649,4.340952671904532
8.02675585284281,4.34037161874069
8.05685618729097,4.339790565576848
8.08695652173913,4.339209512413006
8.11705685618729,4.338628459249164
8.14715719063545,4.338047406085322
8.177257525083611,4.3374663529214805
8.207357859531772,4.336885299757639
8.237458193979933,4.336304246593797
8.267558528428093,4.335723193429955
8.297658862876254,4.335142140266114
8.327759197324415,4.334561087102272
8.357859531772576,4.33398003393843
8.387959866220736,4.3333989807745885
8.418060200668897,4.332817927610747
8.448160535117058,4.332236874446905
8.478260869565219,4.331655821283063
8.50836120401338,4.331074768119222
8.538461538461538,4.33049371495538
8.568561872909699,4.329912661791538
8.59866220735786,4.3293316086276965
8.62876254180602,4.328750555463855
8.65886287625418,4.328169502300013
8.68896321070234,4.327588449136171
8.719063545150501,4.32700739597233
8.749163879598662,4.326426342808488
8.779264214046822,4.325845289644646
8.809364548494983,4.3252642364808045
8.839464882943144,4.324683183316963
8.869565217391305,4.324102130153121
8.899665551839465,4.323521076989279
8.929765886287626,4.322940023825438
