station,x,r,Ux,Ur,Uz,k,epsilon,nut,wall_distance,r_over_R,U_over_Ubulk,yplus,uplus,nut_over_nu,u_tau,below_first_cell,mesh
expansion_4D,2.6,0.045475053005,1.68571489232,0.00010667705625,-5.62192688046e-15,0.0434082733793,0.931683973047,0.00015926362771,0.004494488345999997,0.9100554412851329,0.84285744616,53.319791270583764,14.209406596816054,15.926362770999999,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0456864261402,1.66868695079,0.000100869698408,-3.16232064689e-15,0.0436180908968,0.984629280388,0.000151489886274,0.0042831152107999995,0.9142854808149188,0.834343475395,50.812192945381035,14.065872867708647,15.1489886274,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0458878585216,1.65187997454,9.515880824e-05,-3.15804497808e-15,0.0438250586148,1.03691191988,0.000143821741389,0.004081682829399996,0.9183165840821088,0.82593998727,48.42252548947508,13.924201722553962,14.382174138899998,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0460798176569,1.63536992058,8.95777556754e-05,-5.1340500508799994e-15,0.0440283897841,1.08827782707,0.000136288420303,0.0038897236940999974,0.9221581069400359,0.81768496029,46.14524268468445,13.785033426229463,13.6288420303,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0462627490673,1.6181750203,8.46260251064e-05,-3.1590488740999998e-15,0.0442165030907,1.14921745776,0.000129252955855,0.0037067922837000014,0.9258189652439982,0.80908751015,43.975059146875964,13.640092350734802,12.925295585499999,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0464370773214,1.60094173723,7.97897397382e-05,-3.17497025858e-15,0.0444018251877,1.21128032511,0.000122311170101,0.003532464029600002,0.9293076555418632,0.800470868615,41.90693806042354,13.494827734959449,12.231117010099998,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0466032070206,1.58421531446,7.51102244378e-05,-4.27560958444e-15,0.0445817111391,1.27152241328,0.000115573321884,0.0033663343303999976,0.9326322747940805,0.79210765723,39.93607948804065,13.353835599734213,11.5573321884,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0467615237381,1.5668561355,7.08328378882e-05,-3.5492326783699998e-15,0.0447465715307,1.34006040702,0.000109182459011,0.003208017612900002,0.9358005391651287,0.78342806775,38.05790923107326,13.207509768982336,10.918245901099999,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0469123949137,1.54901911761,6.67761639074e-05,-3.16687746199e-15,0.0449029001169,1.41405098225,0.00010297494137,0.0030571464372999985,0.938819801930425,0.774509558805,36.26806821415325,13.05715608768759,10.297494137,0.11863372906070008,False,coarse
expansion_4D,2.6,0.047056170707,1.5319164648,6.2887833337e-05,-3.14708972549e-15,0.0450527869319,1.48499355899,9.70230364806e-05,0.0029133706439999976,0.9416970705507247,0.7659582324,34.5624023633693,12.91299259434204,9.70230364806,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0471931848095,1.51441085733,5.91046729022e-05,-4.882895006199999e-15,0.0451962292831,1.55969944894,9.11322445964e-05,0.0027763565414999983,0.9444390229240229,0.757205428665,32.93695297202131,12.765432472877398,9.11322445964,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0473237552196,1.49592441027,5.57732542835e-05,-3.1282711840999997e-15,0.0453071421816,1.64698644265,8.57274318817e-05,0.002645786131399999,0.947052022895002,0.747962205135,31.38794750650653,12.609604554406243,8.57274318817,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0474481849804,1.47776249791,5.25045236408e-05,-3.08652166742e-15,0.0454160754433,1.73273068295,8.04176257387e-05,0.0025213563705999975,0.9495421350200257,0.738881248955,29.911790853523016,12.456512238217588,8.041762573869999,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0475667628829,1.46010514071,4.93370157765e-05,-4.10123279926e-15,0.0455220026924,1.81609933781,7.52552540701e-05,0.0024027784680999975,0.9519151386397123,0.730052570355,28.505056977745905,12.307672971848701,7.525525407009999,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0476797641367,1.44142862177,4.64368724085e-05,-3.80597890371e-15,0.0455895083755,1.90988792177,7.04022486296e-05,0.002289777214300001,0.9541765413011105,0.720714310885,27.16448096506309,12.150242879345717,7.04022486296,0.11863372906070008,False,coarse
expansion_4D,2.6,0.0477874510081,1.42194225354,4.37365252612e-05,-3.01358560434e-15,0.0456265545326,2.01191323923,6.57932790924e-05,0.0021820903428999977,0.9563315915274789,0.71097112677,25.886951452556847,11.98598631939193,6.57932790924,0.11863372906070008,False,coarse
