station,x,r,Ux,Ur,Uz,k,epsilon,nut,wall_distance,r_over_R,U_over_Ubulk,yplus,uplus,nut_over_nu,u_tau,below_first_cell,mesh
expansion_4D,2.6,0.04905268,1.0197138,1.3273735e-05,-2.6210097e-13,0.039357855,3.6650706,1.458548e-05,0.000916860999999998,0.9816516025232251,0.5098569,10.976021862212926,8.51798425803519,1.458548,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049095799,0.99347257,1.2366298e-05,-2.5089846e-13,0.038161406,3.6554789,1.310106e-05,0.0008737419999999968,0.982514508188098,0.496736285,10.459831200076819,8.298783160578747,1.3101059999999998,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049136891,0.96846547,1.1501538e-05,-2.4022281e-13,0.037021226,3.6463382,1.1686452e-05,0.0008326499999999973,0.9833368491417602,0.484232735,9.967906371381902,8.089891132110454,1.1686451999999998,0.1197130411503265,False,coarse
expansion_4D,2.6,0.04917605,0.94441384,1.0669341e-05,-2.4529058e-13,0.035924596,3.6375415,1.0325906e-05,0.0007934910000000003,0.984120506530168,0.47220692,9.499122073541375,7.88898043960037,1.0325906,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049213367,0.9200276,9.8224305e-06,-3.51391e-13,0.034812625,3.6285877,8.9465251e-06,0.0007561739999999983,0.9848673014627051,0.4600138,9.052388917880677,7.685274646433045,0.8946525099999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.04924893,0.89111379,9.1180499e-06,-3.1093938e-13,0.033023683,3.4955542,7.9397864e-06,0.000720610999999996,0.9855789950121816,0.445556895,8.626653429637745,7.443748662946482,0.7939786399999998,0.1197130411503265,False,coarse
expansion_4D,2.6,0.04928282,0.86087444,8.4823387e-06,-2.2895658e-13,0.030995939,3.3156304,7.096355e-06,0.0006867210000000012,0.9862572081660705,0.43043722,8.22094593317935,7.1911500345144495,0.7096354999999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049315116,0.83043723,7.8472749e-06,-2.1607565e-13,0.028954829,3.13451,6.2473085e-06,0.0006544250000000001,0.9869035218874634,0.415218615,7.834320695480243,6.936898620403439,0.62473085,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049345893,0.80143147,7.2420778e-06,-2.038005e-13,0.027009712,2.9619075,5.4381922e-06,0.0006236479999999975,0.9875194370906869,0.400715735,7.465879868731851,6.694604550172805,0.54381922,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049375223,0.77378983,6.6653428e-06,-1.9210264e-13,0.025156072,2.7974224,4.6671281e-06,0.0005943179999999965,0.988106394653495,0.386894915,7.1147615190379305,6.4637053955411075,0.4667128099999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049403173,0.74744816,6.1157313e-06,-1.8095493e-13,0.023389607,2.640673,3.9323267e-06,0.0005663679999999977,0.9886657353926865,0.37372408,6.780163569022783,6.243665291748889,0.39323267,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049429809,0.72225024,5.589818e-06,-1.7416726e-13,0.021699848,2.4907306,3.2294356e-06,0.0005397320000000011,0.9891987801128691,0.36112512,6.4612959126148155,6.0331792848955645,0.32294355999999996,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049455193,0.69655928,5.0506996e-06,-2.3539329e-13,0.019977122,2.3378735,2.5128859e-06,0.0005143479999999978,0.9897067695698867,0.34827964,6.157416328958786,5.818574762671964,0.25128859,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049479382,0.67109294,4.5723316e-06,-2.6995134e-13,0.018374936,2.1912122,1.9301097e-06,0.000490158999999997,0.9901908444586274,0.33554647,5.867842453720252,5.605846560670802,0.19301096999999998,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049502434,0.64315989,4.248326e-06,-2.1426137e-13,0.016995337,2.0477489,1.7475631e-06,0.0004671070000000013,0.9906521654861709,0.321579945,5.591879951260571,5.372513168321978,0.17475630999999997,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049524402,0.61620446,3.9362092e-06,-1.6869634e-13,0.015663961,1.9092961,1.5713933e-06,0.0004451389999999972,0.9910917932986417,0.30810223,5.328894342461484,5.147346137721265,0.15713933,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049545336,0.58908217,3.6244737e-06,-1.5731606e-13,0.01432408,1.7699412,1.394082e-06,0.00042420499999999695,0.9915107285055911,0.294541085,5.078287062117388,4.920785274014345,0.13940819999999998,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049565287,0.56323543,3.327399e-06,-1.4647099e-13,0.013047213,1.6371401,1.2251095e-06,0.0004042539999999997,0.9919099917287614,0.281617715,4.839447573718405,4.704879473346032,0.12251095,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049584298,0.53860424,3.0442955e-06,-1.3613596e-13,0.011830397,1.5105845,1.0640837e-06,0.0003852430000000004,0.9922904434923667,0.26930212,4.611861111187527,4.499127537188382,0.10640837,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049602416,0.51513145,2.7745062e-06,-1.2628698e-13,0.010670806,1.3899808,9.1063087e-07,0.0003671249999999959,0.9926530243693854,0.257565725,4.394965023231312,4.303052073943534,0.09106308699999999,0.1197130411503265,False,coarse
